idDetalleCompra,idCompra,idProduc,nomProduc,precioProduc,CantidadProduc,Subtotal
50228,7715,50,Mezcladora Monocomando - Lote 50,95.07,82,7795.74
50229,7715,20,Mezcladora Monocomando - Lote 20,110.95,20,2219.0
50230,7715,12,Tubo Abasto - Lote 12,4.19,69,289.11
50231,7716,12,Tubo Abasto - Lote 12,4.89,81,396.09
50232,7716,21,"Tubo PVC Desague 4"" - Lote 21",14.72,67,986.24
50233,7716,45,Guantes - Lote 45,4.22,32,135.04
50234,7716,28,Hoja Sierra - Lote 28,3.3,97,320.1
50235,7716,32,Mezcladora Ducha Italgrif - Lote 32,78.56,87,6834.72
50236,7716,24,Pegamento PVC Oatey - Lote 24,23.64,71,1678.44
50237,7717,16,Llave Lavatorio Vainsa - Lote 16,25.84,54,1395.36
50238,7717,35,Mezcladora Monocomando - Lote 35,111.68,70,7817.6
50239,7717,40,Cinta Teflon - Lote 40,1.43,84,120.12
50240,7717,15,Guantes - Lote 15,4.12,35,144.2
50241,7717,5,Mezcladora Monocomando - Lote 5,117.18,90,10546.2
50242,7717,2,Mezcladora Ducha Italgrif - Lote 2,71.94,31,2230.14
50243,7717,34,Llave Angular Cromada - Lote 34,6.76,84,567.84
50244,7717,20,Mezcladora Monocomando - Lote 20,90.2,33,2976.6
50245,7717,18,"Caño Jardin Bronce 1/2"" - Lote 18",10.0,63,630.0
50246,7717,50,Mezcladora Monocomando - Lote 50,113.83,71,8081.93
50247,7718,39,Pegamento PVC Oatey - Lote 39,18.08,48,867.84
50248,7718,32,Mezcladora Ducha Italgrif - Lote 32,68.04,85,5783.4
50249,7718,29,Martillo - Lote 29,15.34,90,1380.6
50250,7719,38,"Codo PVC 4"" - Lote 38",2.0,22,44.0
50251,7719,20,Mezcladora Monocomando - Lote 20,119.31,57,6800.67
50252,7719,19,Llave Angular Cromada - Lote 19,7.32,87,636.84
50253,7719,2,Mezcladora Ducha Italgrif - Lote 2,72.3,99,7157.7
50254,7719,12,Tubo Abasto - Lote 12,4.39,95,417.05
50255,7719,50,Mezcladora Monocomando - Lote 50,101.71,22,2237.62
50256,7719,32,Mezcladora Ducha Italgrif - Lote 32,64.08,73,4677.84
50257,7720,47,Mezcladora Ducha Italgrif - Lote 47,72.8,83,6042.4
50258,7720,1,Llave Lavatorio Vainsa - Lote 1,24.8,57,1413.6
50259,7720,33,"Caño Jardin Bronce 1/2"" - Lote 33",7.58,91,689.78
50260,7720,16,Llave Lavatorio Vainsa - Lote 16,25.72,69,1774.68
50261,7720,21,"Tubo PVC Desague 4"" - Lote 21",16.82,85,1429.7
50262,7721,16,Llave Lavatorio Vainsa - Lote 16,28.46,68,1935.28
50263,7721,41,Sifón Botella - Lote 41,9.82,66,648.12
50264,7721,46,Llave Lavatorio Vainsa - Lote 46,30.37,60,1822.2
50265,7721,36,"Tubo PVC Desague 4"" - Lote 36",16.76,85,1424.6
50266,7721,30,Guantes - Lote 30,4.02,71,285.42
50267,7722,6,"Tubo PVC Desague 4"" - Lote 6",17.44,92,1604.48
50268,7722,26,Sifón Botella - Lote 26,9.52,56,533.12
50269,7722,20,Mezcladora Monocomando - Lote 20,107.38,57,6120.66
50270,7722,19,Llave Angular Cromada - Lote 19,7.99,54,431.46
50271,7722,4,Llave Angular Cromada - Lote 4,6.85,44,301.4
50272,7722,45,Guantes - Lote 45,5.58,22,122.76
50273,7723,8,"Codo PVC 4"" - Lote 8",2.08,35,72.8
50274,7723,11,Sifón Botella - Lote 11,8.85,47,415.95
50275,7723,45,Guantes - Lote 45,5.22,57,297.54
50276,7723,1,Llave Lavatorio Vainsa - Lote 1,29.33,24,703.92
50277,7723,46,Llave Lavatorio Vainsa - Lote 46,22.69,47,1066.43
50278,7723,41,Sifón Botella - Lote 41,8.8,42,369.6
50279,7724,2,Mezcladora Ducha Italgrif - Lote 2,77.33,47,3634.51
50280,7724,20,Mezcladora Monocomando - Lote 20,104.21,25,2605.25
50281,7724,8,"Codo PVC 4"" - Lote 8",1.81,73,132.13
50282,7724,46,Llave Lavatorio Vainsa - Lote 46,27.62,42,1160.04
50283,7724,7,"Tubo PVC Agua 1/2"" - Lote 7",8.98,30,269.4
50284,7724,5,Mezcladora Monocomando - Lote 5,95.33,94,8961.02
50285,7724,4,Llave Angular Cromada - Lote 4,7.28,88,640.64
50286,7724,37,"Tubo PVC Agua 1/2"" - Lote 37",8.4,85,714.0
50287,7724,38,"Codo PVC 4"" - Lote 38",2.19,36,78.84
50288,7724,10,Cinta Teflon - Lote 10,1.67,46,76.82
50289,7725,32,Mezcladora Ducha Italgrif - Lote 32,77.91,32,2493.12
50290,7725,48,"Caño Jardin Bronce 1/2"" - Lote 48",10.08,28,282.24
50291,7725,39,Pegamento PVC Oatey - Lote 39,23.48,35,821.8
50292,7726,6,"Tubo PVC Desague 4"" - Lote 6",15.22,98,1491.56
50293,7726,44,Martillo - Lote 44,15.89,50,794.5
50294,7726,14,Martillo - Lote 14,13.8,80,1104.0
50295,7726,12,Tubo Abasto - Lote 12,4.77,55,262.35
50296,7726,44,Martillo - Lote 44,13.6,100,1360.0
50297,7726,35,Mezcladora Monocomando - Lote 35,108.95,72,7844.4
50298,7726,16,Llave Lavatorio Vainsa - Lote 16,28.97,89,2578.33
50299,7726,34,Llave Angular Cromada - Lote 34,7.24,88,637.12
50300,7727,26,Sifón Botella - Lote 26,10.17,53,539.01
50301,7727,32,Mezcladora Ducha Italgrif - Lote 32,71.87,80,5749.6
50302,7727,33,"Caño Jardin Bronce 1/2"" - Lote 33",8.24,53,436.72
50303,7727,34,Llave Angular Cromada - Lote 34,6.39,25,159.75
50304,7727,37,"Tubo PVC Agua 1/2"" - Lote 37",9.59,56,537.04
50305,7728,33,"Caño Jardin Bronce 1/2"" - Lote 33",7.68,44,337.92
50306,7728,44,Martillo - Lote 44,14.91,49,730.59
50307,7728,41,Sifón Botella - Lote 41,8.52,93,792.36
50308,7728,27,Tubo Abasto - Lote 27,4.81,23,110.63
50309,7728,27,Tubo Abasto - Lote 27,5.14,23,118.22
50310,7729,2,Mezcladora Ducha Italgrif - Lote 2,62.49,93,5811.57
50311,7729,47,Mezcladora Ducha Italgrif - Lote 47,65.23,93,6066.39
50312,7729,12,Tubo Abasto - Lote 12,4.06,32,129.92
50313,7730,47,Mezcladora Ducha Italgrif - Lote 47,67.93,91,6181.63
50314,7730,4,Llave Angular Cromada - Lote 4,7.32,80,585.6
50315,7730,16,Llave Lavatorio Vainsa - Lote 16,27.97,36,1006.92
50316,7730,17,Mezcladora Ducha Italgrif - Lote 17,79.45,74,5879.3
50317,7730,14,Martillo - Lote 14,15.95,89,1419.55
50318,7730,43,Hoja Sierra - Lote 43,2.69,26,69.94
50319,7730,43,Hoja Sierra - Lote 43,2.66,70,186.2
50320,7730,44,Martillo - Lote 44,17.1,92,1573.2
50321,7731,27,Tubo Abasto - Lote 27,4.05,64,259.2
50322,7731,24,Pegamento PVC Oatey - Lote 24,22.99,46,1057.54
50323,7731,5,Mezcladora Monocomando - Lote 5,118.11,28,3307.08
50324,7731,6,"Tubo PVC Desague 4"" - Lote 6",15.2,84,1276.8
50325,7731,39,Pegamento PVC Oatey - Lote 39,21.63,25,540.75
50326,7731,16,Llave Lavatorio Vainsa - Lote 16,23.82,46,1095.72
50327,7732,23,"Codo PVC 4"" - Lote 23",2.08,24,49.92
50328,7732,14,Martillo - Lote 14,17.04,60,1022.4
50329,7732,22,"Tubo PVC Agua 1/2"" - Lote 22",8.52,58,494.16
50330,7733,4,Llave Angular Cromada - Lote 4,6.43,100,643.0
50331,7733,30,Guantes - Lote 30,4.21,29,122.09
50332,7733,16,Llave Lavatorio Vainsa - Lote 16,22.88,80,1830.4
50333,7733,14,Martillo - Lote 14,13.17,55,724.35
50334,7733,11,Sifón Botella - Lote 11,9.24,46,425.04
50335,7733,9,Pegamento PVC Oatey - Lote 9,19.21,72,1383.12
50336,7733,50,Mezcladora Monocomando - Lote 50,103.21,77,7947.17
50337,7733,33,"Caño Jardin Bronce 1/2"" - Lote 33",10.26,48,492.48
50338,7733,17,Mezcladora Ducha Italgrif - Lote 17,70.52,31,2186.12
50339,7733,45,Guantes - Lote 45,4.38,48,210.24
50340,7734,3,"Caño Jardin Bronce 1/2"" - Lote 3",10.35,28,289.8
50341,7734,1,Llave Lavatorio Vainsa - Lote 1,28.65,29,830.85
50342,7734,27,Tubo Abasto - Lote 27,5.05,87,439.35
50343,7734,3,"Caño Jardin Bronce 1/2"" - Lote 3",8.83,55,485.65
50344,7734,20,Mezcladora Monocomando - Lote 20,107.26,53,5684.78
50345,7735,14,Martillo - Lote 14,15.63,43,672.09
50346,7735,24,Pegamento PVC Oatey - Lote 24,23.22,44,1021.68
50347,7735,1,Llave Lavatorio Vainsa - Lote 1,29.46,62,1826.52
50348,7736,43,Hoja Sierra - Lote 43,3.4,30,102.0
50349,7736,30,Guantes - Lote 30,5.34,38,202.92
50350,7736,41,Sifón Botella - Lote 41,9.3,90,837.0
50351,7736,37,"Tubo PVC Agua 1/2"" - Lote 37",7.16,89,637.24
50352,7737,36,"Tubo PVC Desague 4"" - Lote 36",18.39,79,1452.81
50353,7737,14,Martillo - Lote 14,14.96,64,957.44
50354,7737,21,"Tubo PVC Desague 4"" - Lote 21",18.3,51,933.3
50355,7737,5,Mezcladora Monocomando - Lote 5,101.2,64,6476.8
50356,7737,24,Pegamento PVC Oatey - Lote 24,18.17,72,1308.24
50357,7737,39,Pegamento PVC Oatey - Lote 39,23.83,43,1024.69
50358,7737,43,Hoja Sierra - Lote 43,2.93,50,146.5
50359,7737,3,"Caño Jardin Bronce 1/2"" - Lote 3",8.77,79,692.83
50360,7737,47,Mezcladora Ducha Italgrif - Lote 47,64.66,49,3168.34
50361,7738,7,"Tubo PVC Agua 1/2"" - Lote 7",8.77,59,517.43
50362,7738,34,Llave Angular Cromada - Lote 34,6.73,23,154.79
50363,7738,34,Llave Angular Cromada - Lote 34,6.71,84,563.64
50364,7738,24,Pegamento PVC Oatey - Lote 24,21.89,56,1225.84
50365,7738,48,"Caño Jardin Bronce 1/2"" - Lote 48",7.53,43,323.79
50366,7738,47,Mezcladora Ducha Italgrif - Lote 47,62.3,94,5856.2
50367,7739,41,Sifón Botella - Lote 41,9.19,91,836.29
50368,7739,27,Tubo Abasto - Lote 27,4.26,84,357.84
50369,7739,18,"Caño Jardin Bronce 1/2"" - Lote 18",8.87,40,354.8
50370,7740,46,Llave Lavatorio Vainsa - Lote 46,30.99,47,1456.53
50371,7740,48,"Caño Jardin Bronce 1/2"" - Lote 48",7.98,49,391.02
50372,7740,39,Pegamento PVC Oatey - Lote 39,22.6,50,1130.0
50373,7740,13,Hoja Sierra - Lote 13,3.2,33,105.6
50374,7740,36,"Tubo PVC Desague 4"" - Lote 36",19.32,71,1371.72
50375,7740,8,"Codo PVC 4"" - Lote 8",2.22,34,75.48
50376,7740,37,"Tubo PVC Agua 1/2"" - Lote 37",9.02,34,306.68
50377,7740,40,Cinta Teflon - Lote 40,1.3,35,45.5
50378,7740,44,Martillo - Lote 44,15.25,59,899.75
50379,7741,20,Mezcladora Monocomando - Lote 20,112.74,59,6651.66
50380,7741,9,Pegamento PVC Oatey - Lote 9,22.21,79,1754.59
50381,7741,23,"Codo PVC 4"" - Lote 23",2.14,58,124.12
50382,7741,39,Pegamento PVC Oatey - Lote 39,24.1,90,2169.0
50383,7741,46,Llave Lavatorio Vainsa - Lote 46,28.36,67,1900.12
50384,7741,27,Tubo Abasto - Lote 27,5.27,30,158.1
50385,7741,22,"Tubo PVC Agua 1/2"" - Lote 22",9.8,30,294.0
50386,7742,14,Martillo - Lote 14,13.81,35,483.35
50387,7742,43,Hoja Sierra - Lote 43,3.16,48,151.68
50388,7742,32,Mezcladora Ducha Italgrif - Lote 32,78.25,38,2973.5
50389,7742,15,Guantes - Lote 15,4.1,100,410.0
50390,7742,16,Llave Lavatorio Vainsa - Lote 16,26.44,43,1136.92
50391,7743,40,Cinta Teflon - Lote 40,1.29,76,98.04
50392,7743,18,"Caño Jardin Bronce 1/2"" - Lote 18",8.75,65,568.75
50393,7743,48,"Caño Jardin Bronce 1/2"" - Lote 48",10.42,40,416.8
50394,7743,37,"Tubo PVC Agua 1/2"" - Lote 37",9.63,84,808.92
50395,7743,28,Hoja Sierra - Lote 28,2.94,48,141.12
50396,7743,28,Hoja Sierra - Lote 28,2.69,72,193.68
50397,7743,24,Pegamento PVC Oatey - Lote 24,20.32,85,1727.2
50398,7744,47,Mezcladora Ducha Italgrif - Lote 47,78.95,93,7342.35
50399,7744,2,Mezcladora Ducha Italgrif - Lote 2,77.04,77,5932.08
50400,7744,43,Hoja Sierra - Lote 43,3.3,62,204.6
50401,7744,21,"Tubo PVC Desague 4"" - Lote 21",15.93,31,493.83
50402,7744,42,Tubo Abasto - Lote 42,5.59,45,251.55
50403,7744,27,Tubo Abasto - Lote 27,4.16,22,91.52
50404,7744,20,Mezcladora Monocomando - Lote 20,110.06,33,3631.98
50405,7744,1,Llave Lavatorio Vainsa - Lote 1,26.11,70,1827.7
50406,7745,20,Mezcladora Monocomando - Lote 20,122.61,60,7356.6
50407,7745,2,Mezcladora Ducha Italgrif - Lote 2,62.16,60,3729.6
50408,7745,39,Pegamento PVC Oatey - Lote 39,23.2,70,1624.0
50409,7745,40,Cinta Teflon - Lote 40,1.37,29,39.73
50410,7745,32,Mezcladora Ducha Italgrif - Lote 32,81.27,85,6907.95
50411,7745,44,Martillo - Lote 44,16.72,67,1120.24
50412,7745,9,Pegamento PVC Oatey - Lote 9,17.66,45,794.7
50413,7746,25,Cinta Teflon - Lote 25,1.25,86,107.5
50414,7746,28,Hoja Sierra - Lote 28,3.45,53,182.85
50415,7746,49,Llave Angular Cromada - Lote 49,7.95,96,763.2
50416,7747,3,"Caño Jardin Bronce 1/2"" - Lote 3",9.86,57,562.02
50417,7747,27,Tubo Abasto - Lote 27,5.48,63,345.24
50418,7747,3,"Caño Jardin Bronce 1/2"" - Lote 3",8.77,69,605.13
50419,7747,40,Cinta Teflon - Lote 40,1.58,68,107.44
50420,7747,37,"Tubo PVC Agua 1/2"" - Lote 37",7.34,84,616.56
50421,7747,6,"Tubo PVC Desague 4"" - Lote 6",17.14,70,1199.8
50422,7747,14,Martillo - Lote 14,13.78,47,647.66
50423,7747,32,Mezcladora Ducha Italgrif - Lote 32,61.0,37,2257.0
50424,7747,12,Tubo Abasto - Lote 12,4.62,41,189.42
50425,7748,7,"Tubo PVC Agua 1/2"" - Lote 7",8.0,74,592.0
50426,7748,50,Mezcladora Monocomando - Lote 50,103.18,34,3508.12
50427,7748,46,Llave Lavatorio Vainsa - Lote 46,23.72,46,1091.12
50428,7748,9,Pegamento PVC Oatey - Lote 9,21.87,36,787.32
50429,7748,6,"Tubo PVC Desague 4"" - Lote 6",15.3,65,994.5
50430,7748,23,"Codo PVC 4"" - Lote 23",1.91,52,99.32
50431,7749,35,Mezcladora Monocomando - Lote 35,111.25,32,3560.0
50432,7749,24,Pegamento PVC Oatey - Lote 24,21.55,38,818.9
50433,7749,16,Llave Lavatorio Vainsa - Lote 16,31.1,37,1150.7
50434,7749,5,Mezcladora Monocomando - Lote 5,113.79,54,6144.66
50435,7749,11,Sifón Botella - Lote 11,8.72,51,444.72
50436,7749,42,Tubo Abasto - Lote 42,5.33,34,181.22
50437,7749,2,Mezcladora Ducha Italgrif - Lote 2,75.65,88,6657.2
50438,7749,36,"Tubo PVC Desague 4"" - Lote 36",17.62,92,1621.04
50439,7750,7,"Tubo PVC Agua 1/2"" - Lote 7",8.09,30,242.7
50440,7750,1,Llave Lavatorio Vainsa - Lote 1,23.15,58,1342.7
50441,7750,18,"Caño Jardin Bronce 1/2"" - Lote 18",9.84,40,393.6
50442,7750,6,"Tubo PVC Desague 4"" - Lote 6",17.8,61,1085.8
50443,7750,8,"Codo PVC 4"" - Lote 8",2.35,98,230.3
50444,7750,48,"Caño Jardin Bronce 1/2"" - Lote 48",7.64,40,305.6
50445,7750,8,"Codo PVC 4"" - Lote 8",2.26,88,198.88
50446,7750,6,"Tubo PVC Desague 4"" - Lote 6",16.17,72,1164.24
50447,7750,27,Tubo Abasto - Lote 27,4.04,97,391.88
50448,7750,4,Llave Angular Cromada - Lote 4,7.64,23,175.72
50449,7751,49,Llave Angular Cromada - Lote 49,7.66,89,681.74
50450,7751,24,Pegamento PVC Oatey - Lote 24,18.13,29,525.77
50451,7751,40,Cinta Teflon - Lote 40,1.29,67,86.43
50452,7751,49,Llave Angular Cromada - Lote 49,7.3,43,313.9
50453,7751,5,Mezcladora Monocomando - Lote 5,93.95,34,3194.3
50454,7751,10,Cinta Teflon - Lote 10,1.42,55,78.1
50455,7751,22,"Tubo PVC Agua 1/2"" - Lote 22",7.01,89,623.89
50456,7751,45,Guantes - Lote 45,4.02,89,357.78
50457,7751,4,Llave Angular Cromada - Lote 4,6.41,43,275.63
50458,7751,9,Pegamento PVC Oatey - Lote 9,22.08,26,574.08
50459,7752,19,Llave Angular Cromada - Lote 19,8.12,93,755.16
50460,7752,42,Tubo Abasto - Lote 42,4.93,31,152.83
50461,7752,25,Cinta Teflon - Lote 25,1.63,39,63.57
50462,7752,43,Hoja Sierra - Lote 43,2.98,50,149.0
50463,7752,27,Tubo Abasto - Lote 27,4.08,50,204.0
50464,7752,31,Llave Lavatorio Vainsa - Lote 31,25.86,91,2353.26
50465,7752,38,"Codo PVC 4"" - Lote 38",2.28,59,134.52
50466,7752,4,Llave Angular Cromada - Lote 4,8.22,56,460.32
50467,7752,29,Martillo - Lote 29,17.05,56,954.8
50468,7752,47,Mezcladora Ducha Italgrif - Lote 47,78.13,83,6484.79
50469,7753,36,"Tubo PVC Desague 4"" - Lote 36",14.67,72,1056.24
50470,7753,34,Llave Angular Cromada - Lote 34,6.25,94,587.5
50471,7753,20,Mezcladora Monocomando - Lote 20,106.47,57,6068.79
50472,7753,41,Sifón Botella - Lote 41,9.02,29,261.58
50473,7754,23,"Codo PVC 4"" - Lote 23",2.39,20,47.8
50474,7754,13,Hoja Sierra - Lote 13,3.21,30,96.3
50475,7754,34,Llave Angular Cromada - Lote 34,7.01,100,701.0
50476,7754,8,"Codo PVC 4"" - Lote 8",1.84,85,156.4
50477,7754,15,Guantes - Lote 15,5.49,73,400.77
50478,7754,27,Tubo Abasto - Lote 27,4.63,57,263.91
50479,7754,11,Sifón Botella - Lote 11,8.77,90,789.3
50480,7754,43,Hoja Sierra - Lote 43,2.83,75,212.25
50481,7754,31,Llave Lavatorio Vainsa - Lote 31,26.73,65,1737.45
50482,7755,38,"Codo PVC 4"" - Lote 38",2.37,28,66.36
50483,7755,1,Llave Lavatorio Vainsa - Lote 1,31.29,38,1189.02
50484,7755,39,Pegamento PVC Oatey - Lote 39,17.83,97,1729.51
50485,7755,19,Llave Angular Cromada - Lote 19,7.66,24,183.84
50486,7755,23,"Codo PVC 4"" - Lote 23",2.39,76,181.64
50487,7755,14,Martillo - Lote 14,14.37,39,560.43
50488,7755,40,Cinta Teflon - Lote 40,1.33,54,71.82
50489,7755,23,"Codo PVC 4"" - Lote 23",2.16,94,203.04
50490,7755,35,Mezcladora Monocomando - Lote 35,97.08,29,2815.32
50491,7755,18,"Caño Jardin Bronce 1/2"" - Lote 18",9.67,26,251.42
50492,7756,45,Guantes - Lote 45,5.43,71,385.53
50493,7756,13,Hoja Sierra - Lote 13,2.85,68,193.8
50494,7756,16,Llave Lavatorio Vainsa - Lote 16,26.09,35,913.15
50495,7756,47,Mezcladora Ducha Italgrif - Lote 47,76.32,90,6868.8
50496,7756,15,Guantes - Lote 15,5.24,98,513.52
50497,7756,25,Cinta Teflon - Lote 25,1.74,49,85.26
50498,7756,23,"Codo PVC 4"" - Lote 23",1.94,28,54.32
50499,7756,23,"Codo PVC 4"" - Lote 23",1.93,66,127.38
50500,7756,40,Cinta Teflon - Lote 40,1.34,97,129.98
50501,7756,35,Mezcladora Monocomando - Lote 35,101.27,80,8101.6
50502,7757,15,Guantes - Lote 15,4.24,81,343.44
50503,7757,2,Mezcladora Ducha Italgrif - Lote 2,64.76,67,4338.92
50504,7757,39,Pegamento PVC Oatey - Lote 39,23.51,75,1763.25
50505,7757,13,Hoja Sierra - Lote 13,2.74,99,271.26
50506,7757,46,Llave Lavatorio Vainsa - Lote 46,27.55,85,2341.75
50507,7757,26,Sifón Botella - Lote 26,8.21,43,353.03
50508,7758,33,"Caño Jardin Bronce 1/2"" - Lote 33",9.82,83,815.06
50509,7758,11,Sifón Botella - Lote 11,7.61,62,471.82
50510,7758,50,Mezcladora Monocomando - Lote 50,119.97,72,8637.84
50511,7758,46,Llave Lavatorio Vainsa - Lote 46,23.75,70,1662.5
50512,7758,40,Cinta Teflon - Lote 40,1.74,55,95.7
50513,7758,24,Pegamento PVC Oatey - Lote 24,23.7,44,1042.8
50514,7758,50,Mezcladora Monocomando - Lote 50,104.82,84,8804.88
50515,7758,18,"Caño Jardin Bronce 1/2"" - Lote 18",8.5,57,484.5
50516,7759,33,"Caño Jardin Bronce 1/2"" - Lote 33",8.03,41,329.23
50517,7759,32,Mezcladora Ducha Italgrif - Lote 32,63.31,46,2912.26
50518,7759,32,Mezcladora Ducha Italgrif - Lote 32,79.1,87,6881.7
50519,7759,24,Pegamento PVC Oatey - Lote 24,23.37,30,701.1
50520,7759,33,"Caño Jardin Bronce 1/2"" - Lote 33",8.2,30,246.0
50521,7759,18,"Caño Jardin Bronce 1/2"" - Lote 18",7.77,28,217.56
50522,7759,32,Mezcladora Ducha Italgrif - Lote 32,66.24,94,6226.56
50523,7759,42,Tubo Abasto - Lote 42,5.06,26,131.56
50524,7760,44,Martillo - Lote 44,13.38,76,1016.88
50525,7760,46,Llave Lavatorio Vainsa - Lote 46,22.68,78,1769.04
50526,7760,45,Guantes - Lote 45,4.7,48,225.6
50527,7760,50,Mezcladora Monocomando - Lote 50,104.92,60,6295.2
50528,7760,8,"Codo PVC 4"" - Lote 8",2.21,66,145.86
50529,7760,43,Hoja Sierra - Lote 43,2.69,28,75.32
50530,7760,22,"Tubo PVC Agua 1/2"" - Lote 22",9.64,39,375.96
50531,7760,40,Cinta Teflon - Lote 40,1.55,76,117.8
50532,7760,26,Sifón Botella - Lote 26,7.79,90,701.1
50533,7760,41,Sifón Botella - Lote 41,7.79,36,280.44
50534,7761,24,Pegamento PVC Oatey - Lote 24,23.53,35,823.55
50535,7761,20,Mezcladora Monocomando - Lote 20,120.8,81,9784.8
50536,7761,19,Llave Angular Cromada - Lote 19,6.32,84,530.88
50537,7761,28,Hoja Sierra - Lote 28,2.76,87,240.12
50538,7762,22,"Tubo PVC Agua 1/2"" - Lote 22",7.41,62,459.42
50539,7762,9,Pegamento PVC Oatey - Lote 9,24.44,20,488.8
50540,7762,40,Cinta Teflon - Lote 40,1.51,71,107.21
50541,7762,43,Hoja Sierra - Lote 43,2.72,33,89.76
50542,7762,2,Mezcladora Ducha Italgrif - Lote 2,75.51,49,3699.99
50543,7762,36,"Tubo PVC Desague 4"" - Lote 36",15.4,94,1447.6
50544,7762,20,Mezcladora Monocomando - Lote 20,116.92,68,7950.56
50545,7762,15,Guantes - Lote 15,4.3,32,137.6
50546,7763,4,Llave Angular Cromada - Lote 4,7.2,59,424.8
50547,7763,43,Hoja Sierra - Lote 43,2.58,93,239.94
50548,7763,32,Mezcladora Ducha Italgrif - Lote 32,76.09,67,5098.03
50549,7763,7,"Tubo PVC Agua 1/2"" - Lote 7",7.81,43,335.83
50550,7763,21,"Tubo PVC Desague 4"" - Lote 21",17.8,100,1780.0
50551,7764,35,Mezcladora Monocomando - Lote 35,100.1,22,2202.2
50552,7764,21,"Tubo PVC Desague 4"" - Lote 21",17.75,48,852.0
50553,7764,27,Tubo Abasto - Lote 27,5.2,31,161.2
50554,7764,47,Mezcladora Ducha Italgrif - Lote 47,63.75,38,2422.5
50555,7764,12,Tubo Abasto - Lote 12,4.72,30,141.6
50556,7764,15,Guantes - Lote 15,5.22,62,323.64
50557,7764,47,Mezcladora Ducha Italgrif - Lote 47,61.96,59,3655.64
50558,7764,18,"Caño Jardin Bronce 1/2"" - Lote 18",7.76,49,380.24
50559,7764,11,Sifón Botella - Lote 11,10.16,35,355.6
50560,7765,44,Martillo - Lote 44,14.7,97,1425.9
50561,7765,7,"Tubo PVC Agua 1/2"" - Lote 7",8.27,63,521.01
50562,7765,36,"Tubo PVC Desague 4"" - Lote 36",18.11,61,1104.71
50563,7765,3,"Caño Jardin Bronce 1/2"" - Lote 3",9.54,36,343.44
50564,7765,8,"Codo PVC 4"" - Lote 8",1.93,40,77.2
50565,7766,14,Martillo - Lote 14,15.42,81,1249.02
50566,7766,35,Mezcladora Monocomando - Lote 35,99.47,34,3381.98
50567,7766,32,Mezcladora Ducha Italgrif - Lote 32,77.11,82,6323.02
50568,7766,26,Sifón Botella - Lote 26,7.63,45,343.35
50569,7766,21,"Tubo PVC Desague 4"" - Lote 21",17.9,54,966.6
50570,7766,7,"Tubo PVC Agua 1/2"" - Lote 7",9.33,64,597.12
50571,7766,41,Sifón Botella - Lote 41,7.5,65,487.5
50572,7766,26,Sifón Botella - Lote 26,9.24,82,757.68
50573,7766,50,Mezcladora Monocomando - Lote 50,91.91,20,1838.2
50574,7767,16,Llave Lavatorio Vainsa - Lote 16,23.54,42,988.68
50575,7767,9,Pegamento PVC Oatey - Lote 9,22.68,70,1587.6
50576,7767,1,Llave Lavatorio Vainsa - Lote 1,25.9,48,1243.2
50577,7767,15,Guantes - Lote 15,4.33,73,316.09
50578,7767,21,"Tubo PVC Desague 4"" - Lote 21",15.77,96,1513.92
50579,7767,37,"Tubo PVC Agua 1/2"" - Lote 37",9.11,77,701.47
50580,7767,11,Sifón Botella - Lote 11,8.85,54,477.9
50581,7767,33,"Caño Jardin Bronce 1/2"" - Lote 33",9.69,46,445.74
50582,7767,18,"Caño Jardin Bronce 1/2"" - Lote 18",8.12,74,600.88
50583,7767,7,"Tubo PVC Agua 1/2"" - Lote 7",8.07,93,750.51
50584,7768,16,Llave Lavatorio Vainsa - Lote 16,22.73,97,2204.81
50585,7768,21,"Tubo PVC Desague 4"" - Lote 21",14.32,91,1303.12
50586,7768,7,"Tubo PVC Agua 1/2"" - Lote 7",8.25,89,734.25
50587,7768,46,Llave Lavatorio Vainsa - Lote 46,27.73,73,2024.29
50588,7768,31,Llave Lavatorio Vainsa - Lote 31,26.58,56,1488.48
50589,7768,30,Guantes - Lote 30,4.59,93,426.87
50590,7768,10,Cinta Teflon - Lote 10,1.48,22,32.56
50591,7768,45,Guantes - Lote 45,4.31,83,357.73
50592,7768,32,Mezcladora Ducha Italgrif - Lote 32,80.19,71,5693.49
50593,7769,40,Cinta Teflon - Lote 40,1.6,36,57.6
50594,7769,21,"Tubo PVC Desague 4"" - Lote 21",18.27,49,895.23
50595,7769,19,Llave Angular Cromada - Lote 19,6.56,35,229.6
50596,7769,1,Llave Lavatorio Vainsa - Lote 1,31.35,94,2946.9
50597,7769,17,Mezcladora Ducha Italgrif - Lote 17,70.31,41,2882.71
50598,7769,31,Llave Lavatorio Vainsa - Lote 31,30.6,93,2845.8
50599,7769,23,"Codo PVC 4"" - Lote 23",1.84,82,150.88
50600,7769,28,Hoja Sierra - Lote 28,3.07,100,307.0
50601,7770,36,"Tubo PVC Desague 4"" - Lote 36",17.28,54,933.12
50602,7770,32,Mezcladora Ducha Italgrif - Lote 32,62.62,98,6136.76
50603,7770,19,Llave Angular Cromada - Lote 19,6.89,91,626.99
50604,7770,7,"Tubo PVC Agua 1/2"" - Lote 7",8.26,45,371.7
50605,7770,18,"Caño Jardin Bronce 1/2"" - Lote 18",9.03,64,577.92
50606,7770,12,Tubo Abasto - Lote 12,5.25,21,110.25
