idDetalleVenta,idVenta,idProduc,nomProduc,precioProduc,CantidadProduc,Subtotal
27038,9014,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,4,140.0
27039,9015,39,Guantes de Seguridad (Modelo 39),8.0,7,56.0
27040,9015,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,5,175.0
27041,9015,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,9,1080.0
27042,9015,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,2,28.0
27043,9016,9,Pegamento PVC Oatey Azul,35.0,6,210.0
27044,9016,46,Llave Angular Cromada (Modelo 46),12.0,4,48.0
27045,9016,39,Guantes de Seguridad (Modelo 39),8.0,2,16.0
27046,9017,21,Llave Angular Cromada (Modelo 21),12.0,3,36.0
27047,9017,21,Llave Angular Cromada (Modelo 21),12.0,1,12.0
27048,9017,2,Mezcladora Ducha Italgrif,120.0,4,480.0
27049,9018,45,Llave Lavatorio Vainsa (Modelo 45),45.0,8,360.0
27050,9018,13,Hoja de Sierra Sandflex,5.0,8,40.0
27051,9018,27,Hoja de Sierra Sandflex (Modelo 27),5.0,1,5.0
27052,9018,43,Cinta Teflon Grande (Modelo 43),2.5,3,7.5
27053,9018,31,Hoja de Sierra Sandflex (Modelo 31),5.0,9,45.0
27054,9019,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,3,42.0
27055,9019,8,"Codo PVC 4"" Desague 90°",3.5,6,21.0
27056,9020,14,Martillo de Uña,25.0,1,25.0
27057,9020,13,Hoja de Sierra Sandflex,5.0,10,50.0
27058,9020,9,Pegamento PVC Oatey Azul,35.0,9,315.0
27059,9020,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,9,315.0
27060,9021,15,Guantes de Seguridad,8.0,7,56.0
27061,9021,2,Mezcladora Ducha Italgrif,120.0,5,600.0
27062,9021,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,10,140.0
27063,9022,9,Pegamento PVC Oatey Azul,35.0,9,315.0
27064,9022,44,Tubo de Abasto Aluminio (Modelo 44),8.0,2,16.0
27065,9022,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,6,168.0
27066,9022,1,Llave Lavatorio Vainsa,45.0,7,315.0
27067,9023,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,8,280.0
27068,9023,5,Mezcladora Monocomando Cocina,180.0,9,1620.0
27069,9023,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,9,126.0
27070,9023,1,Llave Lavatorio Vainsa,45.0,7,315.0
27071,9023,44,Tubo de Abasto Aluminio (Modelo 44),8.0,10,80.0
27072,9024,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,10,280.0
27073,9024,8,"Codo PVC 4"" Desague 90°",3.5,5,17.5
27074,9025,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,4,112.0
27075,9025,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,1,3.5
27076,9025,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,5,140.0
27077,9025,26,Hoja de Sierra Sandflex (Modelo 26),5.0,9,45.0
27078,9026,35,Cinta Teflon Grande (Modelo 35),2.5,7,17.5
27079,9026,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,7,245.0
27080,9027,36,Hoja de Sierra Sandflex (Modelo 36),5.0,2,10.0
27081,9027,11,Sifón Botella Lavatorio PVC,15.0,8,120.0
27082,9027,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,10,150.0
27083,9027,17,Llave Lavatorio Vainsa (Modelo 17),45.0,10,450.0
27084,9028,21,Llave Angular Cromada (Modelo 21),12.0,6,72.0
27085,9028,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,10,140.0
27086,9028,36,Hoja de Sierra Sandflex (Modelo 36),5.0,9,45.0
27087,9028,9,Pegamento PVC Oatey Azul,35.0,4,140.0
27088,9029,31,Hoja de Sierra Sandflex (Modelo 31),5.0,1,5.0
27089,9029,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,10,350.0
27090,9030,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,6,168.0
27091,9031,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,4,56.0
27092,9031,35,Cinta Teflon Grande (Modelo 35),2.5,4,10.0
27093,9032,12,Tubo de Abasto Aluminio,8.0,10,80.0
27094,9032,4,Llave Angular Cromada,12.0,1,12.0
27095,9032,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,8,112.0
27096,9032,9,Pegamento PVC Oatey Azul,35.0,5,175.0
27097,9033,43,Cinta Teflon Grande (Modelo 43),2.5,5,12.5
27098,9033,8,"Codo PVC 4"" Desague 90°",3.5,10,35.0
27099,9033,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,2,70.0
27100,9033,13,Hoja de Sierra Sandflex,5.0,1,5.0
27101,9033,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,5,600.0
27102,9034,39,Guantes de Seguridad (Modelo 39),8.0,1,8.0
27103,9034,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,1,180.0
27104,9035,11,Sifón Botella Lavatorio PVC,15.0,1,15.0
27105,9035,24,Llave Angular Cromada (Modelo 24),12.0,8,96.0
27106,9035,42,Cinta Teflon Grande (Modelo 42),2.5,1,2.5
27107,9035,36,Hoja de Sierra Sandflex (Modelo 36),5.0,4,20.0
27108,9035,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,3,105.0
27109,9036,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,1,120.0
27110,9036,14,Martillo de Uña,25.0,1,25.0
27111,9037,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,8,1440.0
27112,9037,5,Mezcladora Monocomando Cocina,180.0,7,1260.0
27113,9038,18,Llave Angular Cromada (Modelo 18),12.0,7,84.0
27114,9038,7,"Tubo PVC Agua 1/2"" (5m)",14.0,3,42.0
27115,9038,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,6,1080.0
27116,9038,42,Cinta Teflon Grande (Modelo 42),2.5,8,20.0
27117,9038,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,9,1080.0
27118,9039,13,Hoja de Sierra Sandflex,5.0,4,20.0
27119,9039,8,"Codo PVC 4"" Desague 90°",3.5,7,24.5
27120,9040,35,Cinta Teflon Grande (Modelo 35),2.5,10,25.0
27121,9041,26,Hoja de Sierra Sandflex (Modelo 26),5.0,4,20.0
27122,9041,44,Tubo de Abasto Aluminio (Modelo 44),8.0,2,16.0
27123,9041,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,5,140.0
27124,9042,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,4,140.0
27125,9043,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,1,35.0
27126,9044,5,Mezcladora Monocomando Cocina,180.0,8,1440.0
27127,9044,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,9,1080.0
27128,9044,7,"Tubo PVC Agua 1/2"" (5m)",14.0,3,42.0
27129,9044,45,Llave Lavatorio Vainsa (Modelo 45),45.0,9,405.0
27130,9045,15,Guantes de Seguridad,8.0,5,40.0
27131,9045,24,Llave Angular Cromada (Modelo 24),12.0,5,60.0
27132,9046,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,4,56.0
27133,9046,43,Cinta Teflon Grande (Modelo 43),2.5,2,5.0
27134,9047,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,2,56.0
27135,9047,25,Cinta Teflon Grande (Modelo 25),2.5,3,7.5
27136,9047,8,"Codo PVC 4"" Desague 90°",3.5,5,17.5
27137,9047,11,Sifón Botella Lavatorio PVC,15.0,8,120.0
27138,9048,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,8,120.0
27139,9048,2,Mezcladora Ducha Italgrif,120.0,8,960.0
27140,9048,28,Tubo de Abasto Aluminio (Modelo 28),8.0,3,24.0
27141,9048,5,Mezcladora Monocomando Cocina,180.0,5,900.0
27142,9049,21,Llave Angular Cromada (Modelo 21),12.0,1,12.0
27143,9049,44,Tubo de Abasto Aluminio (Modelo 44),8.0,3,24.0
27144,9050,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,1,28.0
27145,9050,25,Cinta Teflon Grande (Modelo 25),2.5,2,5.0
27146,9051,3,"Caño Jardin Bronce 1/2""",15.0,7,105.0
27147,9052,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,3,42.0
27148,9052,1,Llave Lavatorio Vainsa,45.0,1,45.0
27149,9052,44,Tubo de Abasto Aluminio (Modelo 44),8.0,10,80.0
27150,9053,45,Llave Lavatorio Vainsa (Modelo 45),45.0,3,135.0
27151,9054,8,"Codo PVC 4"" Desague 90°",3.5,7,24.5
27152,9054,7,"Tubo PVC Agua 1/2"" (5m)",14.0,10,140.0
27153,9054,20,Llave Lavatorio Vainsa (Modelo 20),45.0,7,315.0
27154,9055,1,Llave Lavatorio Vainsa,45.0,10,450.0
27155,9055,10,Cinta Teflon Grande,2.5,4,10.0
27156,9055,48,Martillo de Uña (Modelo 48),25.0,9,225.0
27157,9055,43,Cinta Teflon Grande (Modelo 43),2.5,8,20.0
27158,9056,11,Sifón Botella Lavatorio PVC,15.0,4,60.0
27159,9056,46,Llave Angular Cromada (Modelo 46),12.0,7,84.0
27160,9057,39,Guantes de Seguridad (Modelo 39),8.0,9,72.0
27161,9058,10,Cinta Teflon Grande,2.5,6,15.0
27162,9058,45,Llave Lavatorio Vainsa (Modelo 45),45.0,2,90.0
27163,9058,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,1,120.0
27164,9059,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,9,126.0
27165,9059,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,3,84.0
27166,9059,8,"Codo PVC 4"" Desague 90°",3.5,6,21.0
27167,9060,9,Pegamento PVC Oatey Azul,35.0,5,175.0
27168,9060,36,Hoja de Sierra Sandflex (Modelo 36),5.0,10,50.0
27169,9060,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,4,480.0
27170,9061,31,Hoja de Sierra Sandflex (Modelo 31),5.0,2,10.0
27171,9061,14,Martillo de Uña,25.0,1,25.0
27172,9061,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,2,28.0
27173,9061,26,Hoja de Sierra Sandflex (Modelo 26),5.0,2,10.0
27174,9061,36,Hoja de Sierra Sandflex (Modelo 36),5.0,9,45.0
27175,9062,7,"Tubo PVC Agua 1/2"" (5m)",14.0,3,42.0
27176,9063,25,Cinta Teflon Grande (Modelo 25),2.5,2,5.0
27177,9063,4,Llave Angular Cromada,12.0,10,120.0
27178,9064,4,Llave Angular Cromada,12.0,3,36.0
27179,9065,27,Hoja de Sierra Sandflex (Modelo 27),5.0,10,50.0
27180,9065,31,Hoja de Sierra Sandflex (Modelo 31),5.0,8,40.0
27181,9065,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,1,14.0
27182,9066,13,Hoja de Sierra Sandflex,5.0,2,10.0
27183,9066,28,Tubo de Abasto Aluminio (Modelo 28),8.0,4,32.0
27184,9066,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,10,1200.0
27185,9066,14,Martillo de Uña,25.0,5,125.0
27186,9066,35,Cinta Teflon Grande (Modelo 35),2.5,4,10.0
27187,9067,20,Llave Lavatorio Vainsa (Modelo 20),45.0,10,450.0
27188,9067,2,Mezcladora Ducha Italgrif,120.0,9,1080.0
27189,9067,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,8,120.0
27190,9067,20,Llave Lavatorio Vainsa (Modelo 20),45.0,8,360.0
27191,9068,7,"Tubo PVC Agua 1/2"" (5m)",14.0,6,84.0
27192,9068,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,7,105.0
27193,9068,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,9,315.0
27194,9068,37,Tubo de Abasto Aluminio (Modelo 37),8.0,7,56.0
27195,9069,10,Cinta Teflon Grande,2.5,5,12.5
27196,9069,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,7,24.5
27197,9070,35,Cinta Teflon Grande (Modelo 35),2.5,2,5.0
27198,9071,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,7,840.0
27199,9071,1,Llave Lavatorio Vainsa,45.0,10,450.0
27200,9071,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,4,480.0
27201,9071,46,Llave Angular Cromada (Modelo 46),12.0,3,36.0
27202,9071,25,Cinta Teflon Grande (Modelo 25),2.5,4,10.0
27203,9072,39,Guantes de Seguridad (Modelo 39),8.0,3,24.0
27204,9073,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,9,315.0
27205,9074,8,"Codo PVC 4"" Desague 90°",3.5,6,21.0
27206,9075,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,4,14.0
27207,9075,35,Cinta Teflon Grande (Modelo 35),2.5,2,5.0
27208,9075,4,Llave Angular Cromada,12.0,2,24.0
27209,9075,43,Cinta Teflon Grande (Modelo 43),2.5,9,22.5
27210,9076,45,Llave Lavatorio Vainsa (Modelo 45),45.0,3,135.0
27211,9076,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,8,280.0
27212,9077,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,9,135.0
27213,9077,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,10,350.0
27214,9078,15,Guantes de Seguridad,8.0,10,80.0
27215,9078,4,Llave Angular Cromada,12.0,4,48.0
27216,9078,7,"Tubo PVC Agua 1/2"" (5m)",14.0,7,98.0
27217,9078,37,Tubo de Abasto Aluminio (Modelo 37),8.0,8,64.0
27218,9079,35,Cinta Teflon Grande (Modelo 35),2.5,9,22.5
27219,9080,17,Llave Lavatorio Vainsa (Modelo 17),45.0,1,45.0
27220,9080,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,4,60.0
27221,9080,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,4,140.0
27222,9080,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,10,280.0
27223,9080,2,Mezcladora Ducha Italgrif,120.0,9,1080.0
27224,9081,45,Llave Lavatorio Vainsa (Modelo 45),45.0,4,180.0
27225,9081,18,Llave Angular Cromada (Modelo 18),12.0,7,84.0
27226,9081,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,9,1080.0
27227,9081,46,Llave Angular Cromada (Modelo 46),12.0,7,84.0
27228,9082,39,Guantes de Seguridad (Modelo 39),8.0,8,64.0
27229,9082,4,Llave Angular Cromada,12.0,2,24.0
27230,9082,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,5,75.0
27231,9082,10,Cinta Teflon Grande,2.5,3,7.5
27232,9082,43,Cinta Teflon Grande (Modelo 43),2.5,8,20.0
27233,9083,24,Llave Angular Cromada (Modelo 24),12.0,8,96.0
27234,9083,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,3,45.0
27235,9083,3,"Caño Jardin Bronce 1/2""",15.0,1,15.0
27236,9084,27,Hoja de Sierra Sandflex (Modelo 27),5.0,9,45.0
27237,9084,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,10,280.0
27238,9085,28,Tubo de Abasto Aluminio (Modelo 28),8.0,5,40.0
27239,9085,15,Guantes de Seguridad,8.0,6,48.0
27240,9085,46,Llave Angular Cromada (Modelo 46),12.0,4,48.0
27241,9085,35,Cinta Teflon Grande (Modelo 35),2.5,3,7.5
27242,9085,3,"Caño Jardin Bronce 1/2""",15.0,2,30.0
27243,9086,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,2,56.0
27244,9086,11,Sifón Botella Lavatorio PVC,15.0,10,150.0
27245,9086,18,Llave Angular Cromada (Modelo 18),12.0,5,60.0
27246,9086,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,2,240.0
27247,9087,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,1,180.0
27248,9087,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,2,240.0
27249,9088,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,1,120.0
27250,9088,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,4,112.0
27251,9088,25,Cinta Teflon Grande (Modelo 25),2.5,7,17.5
27252,9088,12,Tubo de Abasto Aluminio,8.0,1,8.0
27253,9089,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,3,360.0
27254,9089,17,Llave Lavatorio Vainsa (Modelo 17),45.0,5,225.0
27255,9090,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,7,245.0
27256,9090,31,Hoja de Sierra Sandflex (Modelo 31),5.0,5,25.0
27257,9090,24,Llave Angular Cromada (Modelo 24),12.0,1,12.0
27258,9090,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,2,30.0
27259,9090,28,Tubo de Abasto Aluminio (Modelo 28),8.0,3,24.0
27260,9091,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,3,105.0
27261,9091,28,Tubo de Abasto Aluminio (Modelo 28),8.0,6,48.0
27262,9092,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,8,120.0
27263,9092,27,Hoja de Sierra Sandflex (Modelo 27),5.0,9,45.0
27264,9092,8,"Codo PVC 4"" Desague 90°",3.5,2,7.0
27265,9092,11,Sifón Botella Lavatorio PVC,15.0,1,15.0
27266,9093,21,Llave Angular Cromada (Modelo 21),12.0,6,72.0
27267,9093,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,4,140.0
27268,9093,4,Llave Angular Cromada,12.0,5,60.0
27269,9093,2,Mezcladora Ducha Italgrif,120.0,8,960.0
27270,9094,14,Martillo de Uña,25.0,9,225.0
27271,9094,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,3,45.0
27272,9094,43,Cinta Teflon Grande (Modelo 43),2.5,8,20.0
27273,9094,1,Llave Lavatorio Vainsa,45.0,8,360.0
27274,9094,42,Cinta Teflon Grande (Modelo 42),2.5,6,15.0
27275,9095,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,3,360.0
27276,9095,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,3,105.0
27277,9095,13,Hoja de Sierra Sandflex,5.0,9,45.0
27278,9096,9,Pegamento PVC Oatey Azul,35.0,4,140.0
27279,9096,45,Llave Lavatorio Vainsa (Modelo 45),45.0,3,135.0
27280,9096,35,Cinta Teflon Grande (Modelo 35),2.5,10,25.0
27281,9096,1,Llave Lavatorio Vainsa,45.0,2,90.0
27282,9096,48,Martillo de Uña (Modelo 48),25.0,8,200.0
27283,9097,13,Hoja de Sierra Sandflex,5.0,8,40.0
27284,9097,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,2,56.0
27285,9097,45,Llave Lavatorio Vainsa (Modelo 45),45.0,2,90.0
27286,9097,35,Cinta Teflon Grande (Modelo 35),2.5,7,17.5
27287,9098,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,6,210.0
27288,9098,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,5,17.5
27289,9099,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,8,28.0
27290,9099,45,Llave Lavatorio Vainsa (Modelo 45),45.0,2,90.0
27291,9099,9,Pegamento PVC Oatey Azul,35.0,9,315.0
27292,9100,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,9,126.0
27293,9100,17,Llave Lavatorio Vainsa (Modelo 17),45.0,1,45.0
27294,9101,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,1,15.0
27295,9101,17,Llave Lavatorio Vainsa (Modelo 17),45.0,10,450.0
27296,9101,48,Martillo de Uña (Modelo 48),25.0,2,50.0
27297,9101,37,Tubo de Abasto Aluminio (Modelo 37),8.0,4,32.0
27298,9101,8,"Codo PVC 4"" Desague 90°",3.5,9,31.5
27299,9102,15,Guantes de Seguridad,8.0,4,32.0
27300,9102,21,Llave Angular Cromada (Modelo 21),12.0,2,24.0
27301,9103,27,Hoja de Sierra Sandflex (Modelo 27),5.0,3,15.0
27302,9103,13,Hoja de Sierra Sandflex,5.0,4,20.0
27303,9103,20,Llave Lavatorio Vainsa (Modelo 20),45.0,5,225.0
27304,9103,2,Mezcladora Ducha Italgrif,120.0,6,720.0
27305,9103,48,Martillo de Uña (Modelo 48),25.0,10,250.0
27306,9104,35,Cinta Teflon Grande (Modelo 35),2.5,4,10.0
27307,9104,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,4,56.0
27308,9104,14,Martillo de Uña,25.0,8,200.0
27309,9104,44,Tubo de Abasto Aluminio (Modelo 44),8.0,9,72.0
27310,9104,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,4,480.0
27311,9105,4,Llave Angular Cromada,12.0,6,72.0
27312,9105,36,Hoja de Sierra Sandflex (Modelo 36),5.0,3,15.0
27313,9105,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,10,1200.0
27314,9105,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,10,280.0
27315,9105,45,Llave Lavatorio Vainsa (Modelo 45),45.0,6,270.0
27316,9106,35,Cinta Teflon Grande (Modelo 35),2.5,1,2.5
27317,9106,21,Llave Angular Cromada (Modelo 21),12.0,10,120.0
27318,9106,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,2,30.0
27319,9106,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,6,210.0
27320,9106,27,Hoja de Sierra Sandflex (Modelo 27),5.0,8,40.0
27321,9107,9,Pegamento PVC Oatey Azul,35.0,3,105.0
27322,9107,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,4,60.0
27323,9107,4,Llave Angular Cromada,12.0,1,12.0
27324,9108,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,8,280.0
27325,9108,3,"Caño Jardin Bronce 1/2""",15.0,5,75.0
27326,9108,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,8,224.0
27327,9108,4,Llave Angular Cromada,12.0,5,60.0
27328,9109,18,Llave Angular Cromada (Modelo 18),12.0,9,108.0
27329,9110,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,5,600.0
27330,9110,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,5,900.0
27331,9111,13,Hoja de Sierra Sandflex,5.0,8,40.0
27332,9111,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,10,1200.0
27333,9112,17,Llave Lavatorio Vainsa (Modelo 17),45.0,8,360.0
27334,9113,1,Llave Lavatorio Vainsa,45.0,4,180.0
27335,9113,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,7,105.0
27336,9114,7,"Tubo PVC Agua 1/2"" (5m)",14.0,10,140.0
27337,9114,7,"Tubo PVC Agua 1/2"" (5m)",14.0,8,112.0
27338,9114,39,Guantes de Seguridad (Modelo 39),8.0,10,80.0
27339,9114,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,1,15.0
27340,9114,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,8,120.0
27341,9115,2,Mezcladora Ducha Italgrif,120.0,9,1080.0
27342,9116,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,2,240.0
27343,9116,15,Guantes de Seguridad,8.0,7,56.0
27344,9117,24,Llave Angular Cromada (Modelo 24),12.0,8,96.0
27345,9117,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,5,140.0
27346,9117,5,Mezcladora Monocomando Cocina,180.0,10,1800.0
27347,9118,9,Pegamento PVC Oatey Azul,35.0,3,105.0
27348,9118,5,Mezcladora Monocomando Cocina,180.0,2,360.0
27349,9119,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,7,98.0
27350,9119,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,2,240.0
27351,9119,36,Hoja de Sierra Sandflex (Modelo 36),5.0,7,35.0
27352,9119,28,Tubo de Abasto Aluminio (Modelo 28),8.0,1,8.0
27353,9119,31,Hoja de Sierra Sandflex (Modelo 31),5.0,1,5.0
27354,9120,21,Llave Angular Cromada (Modelo 21),12.0,8,96.0
27355,9120,11,Sifón Botella Lavatorio PVC,15.0,5,75.0
27356,9120,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,7,196.0
27357,9120,36,Hoja de Sierra Sandflex (Modelo 36),5.0,6,30.0
27358,9120,48,Martillo de Uña (Modelo 48),25.0,9,225.0
27359,9121,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,7,840.0
27360,9121,37,Tubo de Abasto Aluminio (Modelo 37),8.0,9,72.0
27361,9122,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,4,140.0
27362,9123,15,Guantes de Seguridad,8.0,5,40.0
27363,9123,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,5,600.0
27364,9123,37,Tubo de Abasto Aluminio (Modelo 37),8.0,3,24.0
27365,9124,5,Mezcladora Monocomando Cocina,180.0,1,180.0
27366,9124,31,Hoja de Sierra Sandflex (Modelo 31),5.0,10,50.0
27367,9124,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,4,140.0
27368,9124,18,Llave Angular Cromada (Modelo 18),12.0,6,72.0
27369,9124,26,Hoja de Sierra Sandflex (Modelo 26),5.0,6,30.0
27370,9125,43,Cinta Teflon Grande (Modelo 43),2.5,1,2.5
27371,9125,31,Hoja de Sierra Sandflex (Modelo 31),5.0,3,15.0
27372,9125,25,Cinta Teflon Grande (Modelo 25),2.5,8,20.0
27373,9125,20,Llave Lavatorio Vainsa (Modelo 20),45.0,6,270.0
27374,9125,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,4,56.0
27375,9126,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,10,1200.0
27376,9126,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,10,350.0
27377,9126,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,8,224.0
27378,9127,31,Hoja de Sierra Sandflex (Modelo 31),5.0,2,10.0
27379,9127,21,Llave Angular Cromada (Modelo 21),12.0,3,36.0
27380,9128,31,Hoja de Sierra Sandflex (Modelo 31),5.0,3,15.0
27381,9128,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,3,360.0
27382,9129,28,Tubo de Abasto Aluminio (Modelo 28),8.0,2,16.0
27383,9129,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,2,30.0
27384,9129,25,Cinta Teflon Grande (Modelo 25),2.5,9,22.5
27385,9129,5,Mezcladora Monocomando Cocina,180.0,4,720.0
27386,9129,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,9,126.0
27387,9130,7,"Tubo PVC Agua 1/2"" (5m)",14.0,8,112.0
27388,9130,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,2,28.0
27389,9130,2,Mezcladora Ducha Italgrif,120.0,6,720.0
27390,9130,10,Cinta Teflon Grande,2.5,5,12.5
27391,9130,42,Cinta Teflon Grande (Modelo 42),2.5,6,15.0
27392,9131,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,9,135.0
27393,9131,14,Martillo de Uña,25.0,6,150.0
27394,9131,20,Llave Lavatorio Vainsa (Modelo 20),45.0,3,135.0
27395,9132,46,Llave Angular Cromada (Modelo 46),12.0,4,48.0
27396,9133,26,Hoja de Sierra Sandflex (Modelo 26),5.0,2,10.0
27397,9133,20,Llave Lavatorio Vainsa (Modelo 20),45.0,5,225.0
27398,9133,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,1,35.0
27399,9133,4,Llave Angular Cromada,12.0,6,72.0
