idCompra,Fecha_Compra,nombreProveedor,Total
COMP-8913,2023-12-22,Proveedor 123,4860.93
COMP-8914,2024-02-03,Proveedor 166,540.62
COMP-8915,2023-04-22,Proveedor 466,4153.76
COMP-8916,2025-02-11,Proveedor 358,2527.8
COMP-8917,2025-10-05,Proveedor 294,4781.67
COMP-8918,2024-04-09,Proveedor 477,1111.13
COMP-8919,2025-10-30,Proveedor 421,3820.18
COMP-8920,2025-06-07,Proveedor 255,1564.17
COMP-8921,2024-09-02,Proveedor 16,25.21
COMP-8922,2023-01-24,Proveedor 185,4894.35
COMP-8923,2024-11-27,Proveedor 321,1798.89
COMP-8924,2023-05-08,Proveedor 159,257.81
COMP-8925,2024-07-20,Proveedor 262,2551.51
COMP-8926,2025-07-28,Proveedor 28,3606.01
COMP-8927,2023-03-25,Proveedor 161,3720.53
COMP-8928,2023-02-27,Proveedor 124,113.75
COMP-8929,2024-11-10,Proveedor 403,3843.32
COMP-8930,2023-01-16,Proveedor 357,875.01
COMP-8931,2025-10-17,Proveedor 388,96.01
COMP-8932,2023-12-15,Proveedor 249,778.73
COMP-8933,2025-10-29,Proveedor 36,1664.0
COMP-8934,2025-05-15,Proveedor 425,3542.24
COMP-8935,2024-04-06,Proveedor 228,2607.6
COMP-8936,2025-01-03,Proveedor 92,1098.02
COMP-8937,2024-05-27,Proveedor 186,986.19
COMP-8938,2025-08-11,Proveedor 178,4203.07
COMP-8939,2023-04-01,Proveedor 20,1567.94
COMP-8940,2025-01-18,Proveedor 248,3200.21
COMP-8941,2023-01-17,Proveedor 249,4904.49
COMP-8942,2025-07-23,Proveedor 151,1860.09
COMP-8943,2025-01-11,Proveedor 487,1594.19
COMP-8944,2023-01-26,Proveedor 471,4452.68
COMP-8945,2023-08-31,Proveedor 375,3012.5
COMP-8946,2025-09-29,Proveedor 194,966.82
COMP-8947,2024-03-20,Proveedor 401,4705.49
COMP-8948,2024-01-17,Proveedor 95,4338.91
COMP-8949,2024-11-24,Proveedor 76,1484.94
COMP-8950,2023-12-22,Proveedor 433,2741.11
COMP-8951,2023-01-13,Proveedor 465,4819.0
COMP-8952,2025-03-22,Proveedor 239,3804.5
COMP-8953,2024-07-02,Proveedor 38,932.98
COMP-8954,2025-10-14,Proveedor 138,2436.34
COMP-8955,2025-05-03,Proveedor 103,1425.39
COMP-8956,2023-02-01,Proveedor 203,2843.33
COMP-8957,2024-11-30,Proveedor 235,1599.51
COMP-8958,2023-08-25,Proveedor 399,1925.67
COMP-8959,2024-06-09,Proveedor 291,3271.13
COMP-8960,2024-02-20,Proveedor 97,4988.25
COMP-8961,2023-05-08,Proveedor 175,1938.2
COMP-8962,2023-04-18,Proveedor 201,2247.62
COMP-8963,2025-01-04,Proveedor 439,2624.43
COMP-8964,2025-10-13,Proveedor 11,3276.91
COMP-8965,2024-01-07,Proveedor 373,3623.34
COMP-8966,2023-02-09,Proveedor 81,4421.81
COMP-8967,2025-10-08,Proveedor 460,2724.2
COMP-8968,2025-06-13,Proveedor 196,198.29
COMP-8969,2023-02-24,Proveedor 180,4520.94
COMP-8970,2023-06-20,Proveedor 404,4322.61
COMP-8971,2023-02-23,Proveedor 177,2461.45
COMP-8972,2023-04-09,Proveedor 168,1891.06
COMP-8973,2025-08-19,Proveedor 89,2114.19
COMP-8974,2023-10-11,Proveedor 231,4396.09
COMP-8975,2024-02-20,Proveedor 320,289.96
COMP-8976,2023-07-02,Proveedor 8,1176.28
COMP-8977,2023-04-17,Proveedor 416,3035.98
COMP-8978,2023-06-05,Proveedor 207,1518.57
COMP-8979,2025-01-30,Proveedor 54,872.76
COMP-8980,2024-11-12,Proveedor 230,4819.57
COMP-8981,2024-02-21,Proveedor 397,4729.95
COMP-8982,2023-07-24,Proveedor 190,3878.39
COMP-8983,2025-10-20,Proveedor 184,2957.55
COMP-8984,2023-06-03,Proveedor 248,532.42
COMP-8985,2025-08-03,Proveedor 73,1748.41
COMP-8986,2023-06-27,Proveedor 8,2503.38
COMP-8987,2023-04-17,Proveedor 87,471.32
COMP-8988,2023-03-08,Proveedor 240,457.02
COMP-8989,2023-10-01,Proveedor 168,2762.59
COMP-8990,2025-07-01,Proveedor 284,1390.13
COMP-8991,2024-01-31,Proveedor 286,978.49
COMP-8992,2025-01-31,Proveedor 304,1041.96
COMP-8993,2024-08-17,Proveedor 103,41.59
COMP-8994,2025-04-04,Proveedor 172,4028.4
COMP-8995,2024-03-11,Proveedor 248,2058.34
COMP-8996,2024-10-07,Proveedor 199,538.24
COMP-8997,2023-07-12,Proveedor 208,3266.73
COMP-8998,2023-08-22,Proveedor 62,931.15
COMP-8999,2024-10-16,Proveedor 316,776.85
COMP-9000,2025-05-22,Proveedor 114,982.31
COMP-9001,2023-05-06,Proveedor 28,3057.74
COMP-9002,2023-08-22,Proveedor 490,2124.0
COMP-9003,2025-06-22,Proveedor 189,1368.93
COMP-9004,2023-11-12,Proveedor 139,4380.62
COMP-9005,2023-12-04,Proveedor 469,1322.5
COMP-9006,2024-06-02,Proveedor 298,4328.51
COMP-9007,2023-06-20,Proveedor 167,2911.25
COMP-9008,2023-09-09,Proveedor 378,3125.83
COMP-9009,2024-09-11,Proveedor 43,2377.38
COMP-9010,2023-09-18,Proveedor 230,4708.4
COMP-9011,2023-02-03,Proveedor 144,2843.28
COMP-9012,2024-03-23,Proveedor 240,2450.05
COMP-9013,2023-08-31,Proveedor 48,3876.59
COMP-9014,2024-12-29,Proveedor 42,3891.63
COMP-9015,2023-02-20,Proveedor 493,2015.51
COMP-9016,2023-03-03,Proveedor 29,4914.97
COMP-9017,2024-02-21,Proveedor 485,2816.85
COMP-9018,2024-11-26,Proveedor 264,524.09
COMP-9019,2025-05-07,Proveedor 55,4437.9
COMP-9020,2023-09-01,Proveedor 213,2070.32
COMP-9021,2024-10-14,Proveedor 122,1344.28
COMP-9022,2024-05-24,Proveedor 439,1079.45
COMP-9023,2024-09-09,Proveedor 440,597.49
COMP-9024,2024-11-12,Proveedor 136,2778.98
COMP-9025,2023-11-18,Proveedor 280,1077.76
COMP-9026,2023-09-18,Proveedor 22,4203.32
COMP-9027,2024-09-25,Proveedor 9,3214.01
COMP-9028,2023-01-11,Proveedor 118,3515.32
COMP-9029,2025-04-22,Proveedor 203,873.59
COMP-9030,2025-02-09,Proveedor 62,3962.12
COMP-9031,2024-07-22,Proveedor 168,469.77
COMP-9032,2024-09-29,Proveedor 96,2366.47
COMP-9033,2024-12-05,Proveedor 246,4460.12
COMP-9034,2023-08-04,Proveedor 210,961.28
COMP-9035,2024-11-24,Proveedor 357,1114.62
COMP-9036,2023-12-06,Proveedor 298,2901.16
COMP-9037,2023-08-25,Proveedor 147,326.82
COMP-9038,2024-11-08,Proveedor 15,2308.83
COMP-9039,2023-02-04,Proveedor 357,3060.39
COMP-9040,2024-04-26,Proveedor 54,2205.76
COMP-9041,2023-02-25,Proveedor 250,4682.75
COMP-9042,2023-03-25,Proveedor 19,636.65
COMP-9043,2023-07-01,Proveedor 359,1015.56
COMP-9044,2025-10-31,Proveedor 217,2205.36
COMP-9045,2025-07-05,Proveedor 378,4355.72
COMP-9046,2023-12-09,Proveedor 315,2302.55
COMP-9047,2023-02-16,Proveedor 186,2559.76
COMP-9048,2023-08-13,Proveedor 409,2837.92
COMP-9049,2024-09-21,Proveedor 2,2800.27
COMP-9050,2024-11-15,Proveedor 492,1373.42
COMP-9051,2025-10-02,Proveedor 465,1131.97
COMP-9052,2024-06-20,Proveedor 125,2432.72
COMP-9053,2024-06-05,Proveedor 83,3284.27
COMP-9054,2023-05-26,Proveedor 43,2273.78
COMP-9055,2024-02-02,Proveedor 366,3259.02
COMP-9056,2023-08-31,Proveedor 97,2660.96
COMP-9057,2023-11-07,Proveedor 486,4670.47
COMP-9058,2025-03-29,Proveedor 242,2474.03
COMP-9059,2025-09-10,Proveedor 470,4865.58
COMP-9060,2024-08-06,Proveedor 487,3865.35
COMP-9061,2023-07-31,Proveedor 445,1207.08
COMP-9062,2025-04-27,Proveedor 364,2602.4
COMP-9063,2023-01-13,Proveedor 137,769.61
COMP-9064,2025-01-23,Proveedor 383,458.65
COMP-9065,2023-02-18,Proveedor 40,4351.7
COMP-9066,2023-05-06,Proveedor 25,4145.63
COMP-9067,2024-11-10,Proveedor 111,911.37
COMP-9068,2024-09-22,Proveedor 16,3913.68
COMP-9069,2025-07-09,Proveedor 412,2454.39
COMP-9070,2023-09-18,Proveedor 427,2168.37
COMP-9071,2023-01-06,Proveedor 446,4528.09
COMP-9072,2023-01-27,Proveedor 254,3725.11
COMP-9073,2023-11-22,Proveedor 42,2524.99
COMP-9074,2024-08-19,Proveedor 405,3605.89
COMP-9075,2024-09-25,Proveedor 225,2561.48
COMP-9076,2023-05-11,Proveedor 179,2281.22
COMP-9077,2025-10-24,Proveedor 273,3042.39
COMP-9078,2024-06-06,Proveedor 287,2637.2
COMP-9079,2024-02-12,Proveedor 20,4676.94
COMP-9080,2024-04-23,Proveedor 165,3402.28
COMP-9081,2023-10-30,Proveedor 162,3434.9
COMP-9082,2024-01-18,Proveedor 28,3962.2
COMP-9083,2023-05-07,Proveedor 31,1351.86
COMP-9084,2023-11-12,Proveedor 409,542.1
COMP-9085,2023-01-06,Proveedor 66,1787.02
COMP-9086,2024-04-01,Proveedor 277,1381.48
COMP-9087,2024-10-01,Proveedor 48,1337.06
COMP-9088,2025-08-17,Proveedor 259,1470.86
COMP-9089,2024-08-07,Proveedor 289,3308.48
COMP-9090,2024-10-14,Proveedor 378,1418.62
COMP-9091,2024-08-08,Proveedor 151,2572.04
COMP-9092,2023-01-28,Proveedor 153,86.72
COMP-9093,2024-08-22,Proveedor 322,3019.65
COMP-9094,2024-09-09,Proveedor 107,2161.46
COMP-9095,2025-08-03,Proveedor 168,3441.44
COMP-9096,2025-09-26,Proveedor 400,4238.08
COMP-9097,2023-10-14,Proveedor 86,2276.71
COMP-9098,2023-04-15,Proveedor 200,1661.61
COMP-9099,2025-03-11,Proveedor 49,4516.99
COMP-9100,2024-12-06,Proveedor 384,2154.95
COMP-9101,2025-04-20,Proveedor 257,4778.91
COMP-9102,2024-02-12,Proveedor 207,4777.42
COMP-9103,2024-03-25,Proveedor 154,2937.25
COMP-9104,2025-04-04,Proveedor 43,3977.41
COMP-9105,2023-02-26,Proveedor 309,1635.73
COMP-9106,2023-11-08,Proveedor 93,1401.59
COMP-9107,2024-11-03,Proveedor 102,2830.65
COMP-9108,2025-10-04,Proveedor 267,4134.4
COMP-9109,2023-11-09,Proveedor 474,762.11
COMP-9110,2025-09-04,Proveedor 384,2048.02
COMP-9111,2023-06-19,Proveedor 193,4093.3
COMP-9112,2025-08-19,Proveedor 472,209.66
COMP-9113,2024-04-21,Proveedor 329,839.81
COMP-9114,2023-07-05,Proveedor 347,1347.16
COMP-9115,2025-05-11,Proveedor 199,2539.3
COMP-9116,2023-01-22,Proveedor 187,415.55
COMP-9117,2023-05-06,Proveedor 276,3498.97
COMP-9118,2024-09-04,Proveedor 87,1404.68
COMP-9119,2023-04-23,Proveedor 351,612.91
COMP-9120,2024-05-25,Proveedor 316,406.94
COMP-9121,2024-04-02,Proveedor 59,3723.14
COMP-9122,2024-10-14,Proveedor 223,4459.63
COMP-9123,2024-12-09,Proveedor 185,3722.61
COMP-9124,2025-01-24,Proveedor 268,1138.75
COMP-9125,2023-04-21,Proveedor 241,4034.53
COMP-9126,2025-01-08,Proveedor 257,1949.7
COMP-9127,2023-09-20,Proveedor 163,3773.85
COMP-9128,2025-08-25,Proveedor 14,2851.36
COMP-9129,2023-07-10,Proveedor 90,3001.49
COMP-9130,2025-08-13,Proveedor 166,2090.14
COMP-9131,2023-07-28,Proveedor 367,4208.6
COMP-9132,2024-08-03,Proveedor 264,456.63
COMP-9133,2023-06-15,Proveedor 490,1582.38
COMP-9134,2024-04-26,Proveedor 228,3044.04
COMP-9135,2024-03-23,Proveedor 301,1174.97
COMP-9136,2023-04-17,Proveedor 439,4367.8
COMP-9137,2025-10-20,Proveedor 479,2189.07
COMP-9138,2024-08-01,Proveedor 9,795.76
COMP-9139,2024-09-03,Proveedor 60,972.76
COMP-9140,2023-07-27,Proveedor 280,3323.94
COMP-9141,2024-12-12,Proveedor 330,2807.09
COMP-9142,2025-08-10,Proveedor 240,1155.94
COMP-9143,2023-07-27,Proveedor 369,4851.25
COMP-9144,2023-08-08,Proveedor 2,2619.91
COMP-9145,2023-10-09,Proveedor 15,2343.37
COMP-9146,2023-01-21,Proveedor 405,1361.04
COMP-9147,2023-01-31,Proveedor 110,3118.05
COMP-9148,2024-05-03,Proveedor 175,4625.94
COMP-9149,2025-06-22,Proveedor 157,1189.18
COMP-9150,2023-07-03,Proveedor 151,2880.2
COMP-9151,2024-11-30,Proveedor 124,4071.53
COMP-9152,2025-05-01,Proveedor 247,3359.02
COMP-9153,2025-05-23,Proveedor 248,2338.32
COMP-9154,2023-08-06,Proveedor 281,3264.49
COMP-9155,2025-09-19,Proveedor 308,1124.7
COMP-9156,2023-08-08,Proveedor 497,4090.92
COMP-9157,2025-06-14,Proveedor 320,962.95
COMP-9158,2023-06-12,Proveedor 172,1956.75
COMP-9159,2023-04-27,Proveedor 146,1130.98
COMP-9160,2025-01-11,Proveedor 370,4872.0
COMP-9161,2023-08-09,Proveedor 493,4281.86
COMP-9162,2023-02-13,Proveedor 64,1184.26
COMP-9163,2023-08-02,Proveedor 13,4999.88
COMP-9164,2024-07-09,Proveedor 454,1024.36
COMP-9165,2024-04-20,Proveedor 358,1436.43
COMP-9166,2025-04-18,Proveedor 381,4576.21
COMP-9167,2025-08-13,Proveedor 372,4168.03
COMP-9168,2023-07-29,Proveedor 245,3957.8
COMP-9169,2023-08-25,Proveedor 436,1683.03
COMP-9170,2023-09-12,Proveedor 377,1259.81
COMP-9171,2023-05-12,Proveedor 329,3527.1
COMP-9172,2023-02-23,Proveedor 442,2054.8
COMP-9173,2025-03-25,Proveedor 59,2672.61
COMP-9174,2024-06-14,Proveedor 368,4997.32
COMP-9175,2023-01-20,Proveedor 68,2654.11
COMP-9176,2024-11-18,Proveedor 184,293.98
COMP-9177,2023-03-03,Proveedor 118,4108.98
COMP-9178,2023-01-28,Proveedor 446,2182.27
COMP-9179,2023-11-17,Proveedor 234,2311.34
COMP-9180,2023-07-07,Proveedor 108,143.92
COMP-9181,2023-11-14,Proveedor 40,2605.18
COMP-9182,2023-06-08,Proveedor 200,442.04
COMP-9183,2023-09-20,Proveedor 337,3190.11
COMP-9184,2025-06-28,Proveedor 341,645.32
COMP-9185,2023-01-30,Proveedor 366,1159.3
COMP-9186,2024-12-13,Proveedor 288,1071.2
COMP-9187,2023-05-24,Proveedor 262,2049.8
COMP-9188,2024-03-01,Proveedor 20,1044.9
COMP-9189,2023-02-10,Proveedor 470,4564.43
COMP-9190,2023-11-06,Proveedor 43,2935.18
COMP-9191,2025-06-18,Proveedor 133,898.52
COMP-9192,2024-11-07,Proveedor 427,453.24
COMP-9193,2023-08-16,Proveedor 210,3893.11
COMP-9194,2024-03-13,Proveedor 100,3178.25
COMP-9195,2024-10-09,Proveedor 442,182.46
COMP-9196,2024-02-24,Proveedor 91,78.35
COMP-9197,2023-04-05,Proveedor 454,688.38
COMP-9198,2025-04-05,Proveedor 293,1392.23
COMP-9199,2024-02-11,Proveedor 454,4518.3
COMP-9200,2025-03-18,Proveedor 235,2511.16
COMP-9201,2023-05-23,Proveedor 187,363.22
COMP-9202,2023-04-24,Proveedor 153,2732.26
COMP-9203,2023-01-08,Proveedor 95,4429.14
COMP-9204,2025-08-25,Proveedor 28,4103.14
COMP-9205,2024-11-06,Proveedor 50,4584.97
COMP-9206,2023-01-23,Proveedor 384,1008.08
COMP-9207,2024-04-16,Proveedor 111,1465.22
COMP-9208,2023-06-11,Proveedor 274,4715.3
COMP-9209,2025-02-18,Proveedor 485,4483.32
COMP-9210,2023-12-01,Proveedor 113,3904.28
COMP-9211,2024-01-15,Proveedor 52,4277.15
COMP-9212,2025-08-14,Proveedor 97,4123.25
COMP-9213,2025-07-02,Proveedor 323,1639.96
COMP-9214,2024-11-06,Proveedor 108,4269.01
COMP-9215,2024-05-25,Proveedor 277,4597.17
COMP-9216,2023-12-26,Proveedor 336,379.52
COMP-9217,2025-07-23,Proveedor 181,3444.89
COMP-9218,2025-07-21,Proveedor 322,1121.07
COMP-9219,2025-04-19,Proveedor 79,4867.69
COMP-9220,2025-07-23,Proveedor 259,3748.52
COMP-9221,2024-08-09,Proveedor 226,1087.86
COMP-9222,2023-05-08,Proveedor 480,2477.14
COMP-9223,2023-01-14,Proveedor 278,1171.85
COMP-9224,2024-06-29,Proveedor 284,4065.27
COMP-9225,2025-04-15,Proveedor 238,2537.73
COMP-9226,2025-09-25,Proveedor 368,955.45
COMP-9227,2023-01-31,Proveedor 213,1150.26
COMP-9228,2025-10-27,Proveedor 63,3372.14
COMP-9229,2023-12-11,Proveedor 295,653.41
COMP-9230,2024-02-26,Proveedor 263,3284.53
COMP-9231,2023-01-07,Proveedor 320,4145.35
COMP-9232,2023-07-05,Proveedor 448,782.34
COMP-9233,2023-07-10,Proveedor 117,2549.47
COMP-9234,2023-12-08,Proveedor 489,3759.84
COMP-9235,2024-03-18,Proveedor 108,2798.12
COMP-9236,2024-08-21,Proveedor 330,2777.9
COMP-9237,2023-05-08,Proveedor 286,2131.64
COMP-9238,2023-08-17,Proveedor 347,37.03
COMP-9239,2025-06-06,Proveedor 184,1631.24
COMP-9240,2024-03-26,Proveedor 159,1269.45
COMP-9241,2025-07-08,Proveedor 194,931.67
COMP-9242,2024-07-28,Proveedor 416,3757.42
COMP-9243,2024-06-26,Proveedor 497,2795.94
COMP-9244,2023-04-11,Proveedor 7,974.7
COMP-9245,2025-03-19,Proveedor 118,2633.69
COMP-9246,2023-03-10,Proveedor 464,1072.22
COMP-9247,2024-10-13,Proveedor 208,763.01
COMP-9248,2024-06-16,Proveedor 246,2646.25
COMP-9249,2025-07-14,Proveedor 59,2097.98
COMP-9250,2023-10-19,Proveedor 203,4881.03
COMP-9251,2024-09-28,Proveedor 27,2652.43
COMP-9252,2025-04-07,Proveedor 229,4862.91
COMP-9253,2025-06-25,Proveedor 453,4357.58
COMP-9254,2023-04-16,Proveedor 263,885.76
COMP-9255,2025-09-10,Proveedor 432,4107.86
COMP-9256,2025-09-23,Proveedor 401,3699.22
COMP-9257,2024-10-24,Proveedor 358,744.92
COMP-9258,2024-08-19,Proveedor 158,4090.73
COMP-9259,2025-06-01,Proveedor 477,1587.55
COMP-9260,2024-05-29,Proveedor 497,2260.77
COMP-9261,2025-10-07,Proveedor 203,2610.44
COMP-9262,2025-02-03,Proveedor 439,528.59
COMP-9263,2024-08-09,Proveedor 387,3779.61
COMP-9264,2023-10-07,Proveedor 226,1198.47
COMP-9265,2023-10-16,Proveedor 195,4187.01
COMP-9266,2023-09-16,Proveedor 331,1235.75
COMP-9267,2025-03-02,Proveedor 169,2775.38
COMP-9268,2025-03-28,Proveedor 238,4911.98
COMP-9269,2024-02-29,Proveedor 220,153.98
COMP-9270,2023-11-10,Proveedor 153,1714.81
COMP-9271,2025-10-11,Proveedor 107,2910.19
COMP-9272,2025-07-04,Proveedor 398,1024.69
COMP-9273,2025-10-27,Proveedor 170,859.24
COMP-9274,2025-03-21,Proveedor 264,1118.97
COMP-9275,2023-11-09,Proveedor 112,2217.16
COMP-9276,2024-06-30,Proveedor 69,3133.12
COMP-9277,2023-02-13,Proveedor 158,2394.17
COMP-9278,2023-11-25,Proveedor 295,2514.92
COMP-9279,2023-09-11,Proveedor 16,2019.51
COMP-9280,2024-01-02,Proveedor 291,4540.27
COMP-9281,2025-05-01,Proveedor 229,1762.81
COMP-9282,2023-09-13,Proveedor 110,3711.69
COMP-9283,2023-03-07,Proveedor 358,745.23
COMP-9284,2024-01-20,Proveedor 70,4994.16
COMP-9285,2024-04-03,Proveedor 498,570.7
COMP-9286,2023-07-16,Proveedor 392,973.96
COMP-9287,2024-01-27,Proveedor 118,995.42
COMP-9288,2023-05-19,Proveedor 29,2702.41
COMP-9289,2023-10-14,Proveedor 158,4393.24
COMP-9290,2024-05-02,Proveedor 399,2218.2
COMP-9291,2025-07-13,Proveedor 44,3778.3
COMP-9292,2025-10-20,Proveedor 482,2743.96
COMP-9293,2025-04-29,Proveedor 28,2773.25
COMP-9294,2024-08-07,Proveedor 492,870.55
COMP-9295,2024-02-28,Proveedor 193,2337.48
COMP-9296,2025-01-04,Proveedor 193,3797.03
COMP-9297,2023-04-13,Proveedor 437,4601.7
COMP-9298,2024-06-16,Proveedor 235,3497.1
COMP-9299,2024-07-19,Proveedor 240,3860.17
COMP-9300,2024-08-09,Proveedor 370,63.32
COMP-9301,2024-01-09,Proveedor 268,3427.95
COMP-9302,2025-09-23,Proveedor 213,3149.82
COMP-9303,2023-08-24,Proveedor 313,2669.12
COMP-9304,2024-11-21,Proveedor 284,4355.34
COMP-9305,2025-07-01,Proveedor 460,3861.34
COMP-9306,2025-10-09,Proveedor 128,2928.16
COMP-9307,2024-04-29,Proveedor 481,414.35
COMP-9308,2025-03-17,Proveedor 358,1275.4
COMP-9309,2023-09-07,Proveedor 251,273.62
COMP-9310,2024-12-05,Proveedor 248,286.48
COMP-9311,2025-06-12,Proveedor 19,310.28
COMP-9312,2023-09-24,Proveedor 28,2393.6
COMP-9313,2023-06-17,Proveedor 351,1292.22
COMP-9314,2023-04-07,Proveedor 387,1514.98
COMP-9315,2023-11-15,Proveedor 415,542.64
COMP-9316,2023-05-11,Proveedor 377,2115.45
COMP-9317,2025-05-29,Proveedor 361,96.64
COMP-9318,2025-07-01,Proveedor 217,1218.44
COMP-9319,2025-03-31,Proveedor 143,2668.0
COMP-9320,2023-05-15,Proveedor 284,4198.26
COMP-9321,2023-07-28,Proveedor 410,4061.13
COMP-9322,2023-05-14,Proveedor 427,3883.55
COMP-9323,2023-01-11,Proveedor 159,1153.36
COMP-9324,2025-07-11,Proveedor 454,4891.41
COMP-9325,2025-10-05,Proveedor 387,1114.05
COMP-9326,2024-09-06,Proveedor 161,4909.11
COMP-9327,2024-03-18,Proveedor 460,2409.66
COMP-9328,2024-01-13,Proveedor 391,2479.79
COMP-9329,2023-05-16,Proveedor 189,675.16
COMP-9330,2025-10-18,Proveedor 414,3162.01
COMP-9331,2024-07-21,Proveedor 54,3825.79
COMP-9332,2024-12-06,Proveedor 301,2167.61
COMP-9333,2024-10-29,Proveedor 424,4974.94
COMP-9334,2023-04-10,Proveedor 397,3464.83
COMP-9335,2023-12-28,Proveedor 410,4152.92
COMP-9336,2024-06-17,Proveedor 240,297.29
COMP-9337,2023-10-20,Proveedor 286,4788.64
COMP-9338,2024-08-18,Proveedor 277,180.03
COMP-9339,2023-11-23,Proveedor 165,4321.55
COMP-9340,2024-04-09,Proveedor 146,1440.81
COMP-9341,2025-10-03,Proveedor 131,4961.16
COMP-9342,2024-03-21,Proveedor 242,4244.64
COMP-9343,2023-02-04,Proveedor 72,3281.8
COMP-9344,2024-10-08,Proveedor 116,2209.42
COMP-9345,2023-01-27,Proveedor 150,486.54
COMP-9346,2023-06-23,Proveedor 254,1533.88
COMP-9347,2025-01-11,Proveedor 125,2339.38
COMP-9348,2025-02-03,Proveedor 384,3857.84
COMP-9349,2024-01-16,Proveedor 373,3276.08
COMP-9350,2024-12-12,Proveedor 129,4939.21
COMP-9351,2025-07-23,Proveedor 118,2749.04
COMP-9352,2024-03-31,Proveedor 307,1755.32
COMP-9353,2023-08-29,Proveedor 446,3275.13
COMP-9354,2024-05-28,Proveedor 484,1178.79
COMP-9355,2024-10-16,Proveedor 182,1269.73
COMP-9356,2024-12-09,Proveedor 410,4784.87
COMP-9357,2023-12-02,Proveedor 449,491.45
COMP-9358,2023-01-27,Proveedor 386,4920.53
COMP-9359,2023-05-21,Proveedor 167,2480.19
COMP-9360,2024-02-29,Proveedor 203,3380.08
COMP-9361,2024-01-05,Proveedor 148,440.81
COMP-9362,2023-10-31,Proveedor 78,3740.85
COMP-9363,2024-02-23,Proveedor 421,4554.67
COMP-9364,2025-08-15,Proveedor 27,755.01
COMP-9365,2023-11-10,Proveedor 126,1999.56
COMP-9366,2025-03-08,Proveedor 334,3924.4
COMP-9367,2023-12-20,Proveedor 252,276.14
COMP-9368,2025-10-07,Proveedor 122,4584.62
COMP-9369,2025-07-14,Proveedor 348,319.19
COMP-9370,2024-09-23,Proveedor 369,1526.17
COMP-9371,2024-04-19,Proveedor 25,4168.53
COMP-9372,2023-12-17,Proveedor 269,3644.88
COMP-9373,2025-09-26,Proveedor 217,567.07
COMP-9374,2023-12-22,Proveedor 393,1610.8
COMP-9375,2023-06-02,Proveedor 115,433.17
COMP-9376,2025-02-22,Proveedor 361,689.03
COMP-9377,2023-08-25,Proveedor 322,1093.1
COMP-9378,2024-08-05,Proveedor 400,4208.01
COMP-9379,2024-01-02,Proveedor 15,549.8
COMP-9380,2023-03-04,Proveedor 303,2578.74
COMP-9381,2024-09-05,Proveedor 477,820.42
COMP-9382,2024-06-17,Proveedor 494,2405.11
COMP-9383,2023-10-21,Proveedor 245,3199.69
COMP-9384,2024-09-08,Proveedor 347,715.6
COMP-9385,2024-11-24,Proveedor 294,497.47
COMP-9386,2023-05-20,Proveedor 436,4773.7
COMP-9387,2024-08-19,Proveedor 193,3056.16
COMP-9388,2023-02-11,Proveedor 458,2249.69
COMP-9389,2024-01-20,Proveedor 26,745.46
COMP-9390,2023-02-13,Proveedor 115,231.03
COMP-9391,2023-03-11,Proveedor 121,668.86
COMP-9392,2024-11-07,Proveedor 74,4651.32
COMP-9393,2023-01-26,Proveedor 442,4860.3
COMP-9394,2023-06-19,Proveedor 340,327.14
COMP-9395,2024-09-28,Proveedor 245,4577.5
COMP-9396,2025-06-04,Proveedor 223,3891.3
COMP-9397,2025-05-16,Proveedor 52,1588.12
COMP-9398,2023-10-03,Proveedor 2,3988.98
COMP-9399,2025-10-04,Proveedor 470,2162.64
COMP-9400,2024-12-02,Proveedor 74,4630.03
COMP-9401,2025-01-19,Proveedor 433,3939.47
COMP-9402,2024-07-24,Proveedor 51,1522.25
COMP-9403,2024-06-16,Proveedor 120,3223.13
COMP-9404,2024-07-01,Proveedor 183,107.92
COMP-9405,2025-06-23,Proveedor 70,4096.78
COMP-9406,2023-01-10,Proveedor 386,76.05
COMP-9407,2024-07-16,Proveedor 241,1416.31
COMP-9408,2023-08-16,Proveedor 7,3093.77
COMP-9409,2025-07-13,Proveedor 110,1265.04
COMP-9410,2025-04-04,Proveedor 425,2905.01
COMP-9411,2023-12-16,Proveedor 423,1863.08
COMP-9412,2023-05-27,Proveedor 379,871.53
COMP-9413,2024-04-13,Proveedor 223,3237.9
COMP-9414,2024-11-20,Proveedor 404,2481.46
COMP-9415,2024-09-28,Proveedor 164,3110.85
COMP-9416,2024-01-31,Proveedor 444,3593.75
COMP-9417,2023-04-13,Proveedor 454,3202.26
COMP-9418,2024-12-29,Proveedor 8,739.52
COMP-9419,2023-12-23,Proveedor 46,2028.33
COMP-9420,2023-09-15,Proveedor 374,521.82
COMP-9421,2024-06-10,Proveedor 303,1130.82
COMP-9422,2024-08-19,Proveedor 488,1840.62
COMP-9423,2024-03-09,Proveedor 237,2387.87
COMP-9424,2023-08-18,Proveedor 492,170.06
COMP-9425,2023-04-21,Proveedor 50,2171.13
COMP-9426,2023-03-21,Proveedor 337,546.97
COMP-9427,2025-08-07,Proveedor 428,2820.23
COMP-9428,2025-03-23,Proveedor 167,1778.83
COMP-9429,2023-06-04,Proveedor 165,957.34
COMP-9430,2025-01-08,Proveedor 478,574.06
COMP-9431,2023-09-08,Proveedor 125,3149.71
COMP-9432,2025-01-30,Proveedor 439,2276.46
COMP-9433,2023-08-16,Proveedor 453,3736.91
